%SeriesCode,Period,Value
DFXARC,1960M03,"62,565"
DFXARC,1960M04,"63,416"
DFXARC,1960M05,"62,755"
DFXARC,1960M06,"62,646"
DFXARC,1960M07,"63,185"
DFXARC,1960M08,"62,311"
DFXARC,1960M09,"62,041"
DFXARC,1960M10,"62,556"
DFXARC,1960M11,"63,830"
DFXARC,1960M12,"62,641"
DFXARC,1961M01,"63,488"
DFXARC,1961M02,"63,752"
DFXARC,1961M03,"63,871"
DFXARC,1961M04,"64,128"
DFXARC,1961M05,"63,808"
DFXARC,1961M06,"63,863"
DFXARC,1961M07,"62,962"
DFXARC,1961M08,"63,806"
DFXARC,1961M09,"64,034"
DFXARC,1961M10,"63,637"
DFXARC,1961M11,"63,454"
DFXARC,1961M12,"64,159"
DFXARC,1962M01,"63,849"
DFXARC,1962M02,"64,498"
DFXARC,1962M03,"64,555"
DFXARC,1962M04,"64,166"
DFXARC,1962M05,"64,609"
DFXARC,1962M06,"64,326"
DFXARC,1962M07,"64,309"
DFXARC,1962M08,"64,868"
DFXARC,1962M09,"65,812"
DFXARC,1962M10,"65,086"
DFXARC,1962M11,"65,073"
DFXARC,1962M12,"64,725"
DFXARC,1963M01,"65,438"
DFXARC,1963M02,"65,047"
DFXARC,1963M03,"65,243"
DFXARC,1963M04,"64,934"
DFXARC,1963M05,"65,304"
DFXARC,1963M06,"65,797"
DFXARC,1963M07,"66,520"
DFXARC,1963M08,"66,941"
DFXARC,1963M09,"65,588"
DFXARC,1963M10,"66,157"
DFXARC,1963M11,"66,851"
DFXARC,1963M12,"66,620"
DFXARC,1964M01,"67,358"
DFXARC,1964M02,"67,435"
DFXARC,1964M03,"68,150"
DFXARC,1964M04,"68,215"
DFXARC,1964M05,"69,116"
DFXARC,1964M06,"69,346"
DFXARC,1964M07,"70,188"
DFXARC,1964M08,"70,563"
DFXARC,1964M09,"70,441"
DFXARC,1964M10,"70,524"
DFXARC,1964M11,"70,070"
DFXARC,1964M12,"72,477"
DFXARC,1965M01,"71,395"
DFXARC,1965M02,"72,125"
DFXARC,1965M03,"71,457"
DFXARC,1965M04,"72,618"
DFXARC,1965M05,"73,129"
DFXARC,1965M06,"73,904"
DFXARC,1965M07,"74,890"
DFXARC,1965M08,"75,077"
DFXARC,1965M09,"74,395"
DFXARC,1965M10,"78,313"
DFXARC,1965M11,"77,185"
DFXARC,1965M12,"78,819"
DFXARC,1966M01,"78,549"
DFXARC,1966M02,"79,740"
DFXARC,1966M03,"80,333"
DFXARC,1966M04,"81,095"
DFXARC,1966M05,"80,343"
DFXARC,1966M06,"80,331"
DFXARC,1966M07,"81,477"
DFXARC,1966M08,"80,794"
DFXARC,1966M09,"81,379"
DFXARC,1966M10,"80,596"
DFXARC,1966M11,"81,437"
DFXARC,1966M12,"81,241"
DFXARC,1967M01,"81,781"
DFXARC,1967M02,"81,802"
DFXARC,1967M03,"82,022"
DFXARC,1967M04,"82,111"
DFXARC,1967M05,"81,511"
DFXARC,1967M06,"82,290"
DFXARC,1967M07,"81,437"
DFXARC,1967M08,"82,742"
DFXARC,1967M09,"83,312"
DFXARC,1967M10,"82,956"
DFXARC,1967M11,"83,398"
DFXARC,1967M12,"85,343"
DFXARC,1968M01,"84,699"
DFXARC,1968M02,"85,017"
DFXARC,1968M03,"87,415"
DFXARC,1968M04,"86,796"
DFXARC,1968M05,"87,771"
DFXARC,1968M06,"89,194"
DFXARC,1968M07,"89,912"
DFXARC,1968M08,"90,537"
DFXARC,1968M09,"90,023"
DFXARC,1968M10,"90,597"
DFXARC,1968M11,"92,678"
DFXARC,1968M12,"91,338"
DFXARC,1969M01,"92,778"
DFXARC,1969M02,"93,342"
DFXARC,1969M03,"93,078"
DFXARC,1969M04,"93,149"
DFXARC,1969M05,"95,048"
DFXARC,1969M06,"94,145"
DFXARC,1969M07,"95,233"
DFXARC,1969M08,"96,590"
DFXARC,1969M09,"95,960"
DFXARC,1969M10,"98,039"
DFXARC,1969M11,"98,303"
DFXARC,1969M12,"98,787"
DFXARC,1970M01,"101,552"
DFXARC,1970M02,"101,246"
DFXARC,1970M03,"102,116"
DFXARC,1970M04,"101,688"
DFXARC,1970M05,"102,813"
DFXARC,1970M06,"103,292"
DFXARC,1970M07,"102,985"
DFXARC,1970M08,"103,856"
DFXARC,1970M09,"105,332"
DFXARC,1970M10,"104,261"
DFXARC,1970M11,"105,498"
DFXARC,1970M12,"107,431"
DFXARC,1971M01,"105,811"
DFXARC,1971M02,"105,834"
DFXARC,1971M03,"105,401"
DFXARC,1971M04,"106,857"
DFXARC,1971M05,"107,002"
DFXARC,1971M06,"107,882"
DFXARC,1971M07,"107,285"
DFXARC,1971M08,"107,003"
DFXARC,1971M09,"107,109"
DFXARC,1971M10,"107,735"
DFXARC,1971M11,"108,091"
DFXARC,1971M12,"109,489"
DFXARC,1972M01,"107,029"
DFXARC,1972M02,"109,935"
DFXARC,1972M03,"112,182"
DFXARC,1972M04,"113,043"
DFXARC,1972M05,"114,154"
DFXARC,1972M06,"114,306"
DFXARC,1972M07,"114,953"
DFXARC,1972M08,"115,482"
DFXARC,1972M09,"116,879"
DFXARC,1972M10,"118,510"
DFXARC,1972M11,"118,462"
DFXARC,1972M12,"118,727"
DFXARC,1973M01,"120,155"
DFXARC,1973M02,"121,219"
DFXARC,1973M03,"122,046"
DFXARC,1973M04,"123,030"
DFXARC,1973M05,"123,724"
DFXARC,1973M06,"125,339"
DFXARC,1973M07,"130,250"
DFXARC,1973M08,"128,636"
DFXARC,1973M09,"130,124"
DFXARC,1973M10,"130,218"
DFXARC,1973M11,"131,704"
DFXARC,1973M12,"134,129"
DFXARC,1974M01,"135,996"
DFXARC,1974M02,"138,236"
DFXARC,1974M03,"138,642"
DFXARC,1974M04,"138,707"
DFXARC,1974M05,"139,464"
DFXARC,1974M06,"140,747"
DFXARC,1974M07,"142,802"
DFXARC,1974M08,"146,803"
DFXARC,1974M09,"147,678"
DFXARC,1974M10,"148,463"
DFXARC,1974M11,"150,578"
DFXARC,1974M12,"148,341"
DFXARC,1975M01,"150,504"
DFXARC,1975M02,"151,120"
DFXARC,1975M03,"152,760"
DFXARC,1975M04,"151,587"
DFXARC,1975M05,"156,074"
DFXARC,1975M06,"156,764"
DFXARC,1975M07,"159,373"
DFXARC,1975M08,"159,990"
DFXARC,1975M09,"159,942"
DFXARC,1975M10,"159,580"
DFXARC,1975M11,"160,596"
DFXARC,1975M12,"160,506"
DFXARC,1976M01,"163,963"
DFXARC,1976M02,"162,504"
DFXARC,1976M03,"163,544"
DFXARC,1976M04,"164,546"
DFXARC,1976M05,"165,150"
DFXARC,1976M06,"167,803"
DFXARC,1976M07,"167,133"
DFXARC,1976M08,"169,128"
DFXARC,1976M09,"169,365"
DFXARC,1976M10,"171,337"
DFXARC,1976M11,"170,224"
DFXARC,1976M12,"172,868"
DFXARC,1977M01,"175,566"
DFXARC,1977M02,"175,152"
DFXARC,1977M03,"174,395"
DFXARC,1977M04,"176,172"
DFXARC,1977M05,"180,079"
DFXARC,1977M06,"180,412"
DFXARC,1977M07,"181,177"
DFXARC,1977M08,"179,819"
DFXARC,1977M09,"179,849"
DFXARC,1977M10,"182,700"
DFXARC,1977M11,"187,551"
DFXARC,1977M12,"184,374"
DFXARC,1978M01,"185,402"
DFXARC,1978M02,"189,062"
DFXARC,1978M03,"191,436"
DFXARC,1978M04,"191,324"
DFXARC,1978M05,"193,491"
DFXARC,1978M06,"196,558"
DFXARC,1978M07,"196,121"
DFXARC,1978M08,"197,904"
DFXARC,1978M09,"201,410"
DFXARC,1978M10,"200,348"
DFXARC,1978M11,"203,916"
DFXARC,1978M12,"206,372"
DFXARC,1979M01,"209,797"
DFXARC,1979M02,"210,433"
DFXARC,1979M03,"212,534"
DFXARC,1979M04,"210,292"
DFXARC,1979M05,"214,702"
DFXARC,1979M06,"222,108"
DFXARC,1979M07,"216,570"
DFXARC,1979M08,"220,031"
DFXARC,1979M09,"223,628"
DFXARC,1979M10,"223,485"
DFXARC,1979M11,"228,341"
DFXARC,1979M12,"228,516"
DFXARC,1980M01,"231,537"
DFXARC,1980M02,"232,338"
DFXARC,1980M03,"234,509"
DFXARC,1980M04,"234,847"
DFXARC,1980M05,"236,591"
DFXARC,1980M06,"236,452"
DFXARC,1980M07,"238,008"
DFXARC,1980M08,"242,887"
DFXARC,1980M09,"242,961"
DFXARC,1980M10,"245,261"
DFXARC,1980M11,"246,448"
DFXARC,1980M12,"248,165"
DFXARC,1981M01,"250,458"
DFXARC,1981M02,"250,696"
DFXARC,1981M03,"250,669"
DFXARC,1981M04,"253,278"
DFXARC,1981M05,"254,003"
DFXARC,1981M06,"254,670"
DFXARC,1981M07,"255,896"
DFXARC,1981M08,"258,010"
DFXARC,1981M09,"256,190"
DFXARC,1981M10,"259,347"
DFXARC,1981M11,"258,739"
DFXARC,1981M12,"262,103"
DFXARC,1982M01,"261,315"
DFXARC,1982M02,"263,371"
DFXARC,1982M03,"262,086"
DFXARC,1982M04,"264,867"
DFXARC,1982M05,"266,393"
DFXARC,1982M06,"266,360"
DFXARC,1982M07,"269,573"
DFXARC,1982M08,"267,305"
DFXARC,1982M09,"268,879"
DFXARC,1982M10,"272,385"
DFXARC,1982M11,"269,430"
DFXARC,1982M12,"273,723"
DFXARC,1983M01,"268,209"
DFXARC,1983M02,"271,435"
DFXARC,1983M03,"273,102"
DFXARC,1983M04,"274,893"
DFXARC,1983M05,"274,884"
DFXARC,1983M06,"277,388"
DFXARC,1983M07,"279,677"
DFXARC,1983M08,"279,213"
DFXARC,1983M09,"280,469"
DFXARC,1983M10,"280,482"
DFXARC,1983M11,"282,427"
DFXARC,1983M12,"282,256"
DFXARC,1984M01,"284,207"
DFXARC,1984M02,"284,599"
DFXARC,1984M03,"287,517"
DFXARC,1984M04,"289,018"
DFXARC,1984M05,"289,546"
DFXARC,1984M06,"293,274"
DFXARC,1984M07,"291,955"
DFXARC,1984M08,"293,130"
DFXARC,1984M09,"295,463"
DFXARC,1984M10,"293,937"
DFXARC,1984M11,"296,054"
DFXARC,1984M12,"294,522"
DFXARC,1985M01,"297,383"
DFXARC,1985M02,"298,247"
DFXARC,1985M03,"297,837"
DFXARC,1985M04,"301,141"
DFXARC,1985M05,"300,363"
DFXARC,1985M06,"300,116"
DFXARC,1985M07,"300,957"
DFXARC,1985M08,"302,888"
DFXARC,1985M09,"307,473"
DFXARC,1985M10,"306,034"
DFXARC,1985M11,"309,987"
DFXARC,1985M12,"313,011"
DFXARC,1986M01,"314,534"
DFXARC,1986M02,"313,505"
DFXARC,1986M03,"315,510"
DFXARC,1986M04,"312,330"
DFXARC,1986M05,"314,328"
DFXARC,1986M06,"315,699"
DFXARC,1986M07,"316,993"
DFXARC,1986M08,"314,162"
DFXARC,1986M09,"317,673"
DFXARC,1986M10,"320,468"
DFXARC,1986M11,"320,321"
DFXARC,1986M12,"321,452"
DFXARC,1987M01,"320,224"
DFXARC,1987M02,"323,323"
DFXARC,1987M03,"322,131"
DFXARC,1987M04,"323,921"
DFXARC,1987M05,"323,300"
DFXARC,1987M06,"324,766"
DFXARC,1987M07,"323,873"
DFXARC,1987M08,"326,479"
DFXARC,1987M09,"325,361"
DFXARC,1987M10,"325,827"
DFXARC,1987M11,"325,587"
DFXARC,1987M12,"326,959"
DFXARC,1988M01,"329,083"
DFXARC,1988M02,"331,341"
DFXARC,1988M03,"338,530"
DFXARC,1988M04,"337,834"
DFXARC,1988M05,"340,981"
DFXARC,1988M06,"340,837"
DFXARC,1988M07,"344,793"
DFXARC,1988M08,"348,840"
DFXARC,1988M09,"347,627"
DFXARC,1988M10,"349,824"
DFXARC,1988M11,"352,322"
DFXARC,1988M12,"351,664"
DFXARC,1989M01,"356,902"
DFXARC,1989M02,"357,786"
DFXARC,1989M03,"358,628"
DFXARC,1989M04,"359,130"
DFXARC,1989M05,"363,305"
DFXARC,1989M06,"363,551"
DFXARC,1989M07,"365,517"
DFXARC,1989M08,"367,050"
DFXARC,1989M09,"370,915"
DFXARC,1989M10,"370,266"
DFXARC,1989M11,"373,509"
DFXARC,1989M12,"378,098"
DFXARC,1990M01,"378,323"
DFXARC,1990M02,"382,686"
DFXARC,1990M03,"387,970"
DFXARC,1990M04,"387,660"
DFXARC,1990M05,"388,585"
DFXARC,1990M06,"393,762"
DFXARC,1990M07,"392,527"
DFXARC,1990M08,"394,865"
DFXARC,1990M09,"399,873"
DFXARC,1990M10,"394,162"
DFXARC,1990M11,"398,679"
DFXARC,1990M12,"395,018"
DFXARC,1991M01,"398,126"
DFXARC,1991M02,"397,861"
DFXARC,1991M03,"405,704"
DFXARC,1991M04,"402,920"
DFXARC,1991M05,"408,986"
DFXARC,1991M06,"406,983"
DFXARC,1991M07,"406,233"
DFXARC,1991M08,"405,834"
DFXARC,1991M09,"403,140"
DFXARC,1991M10,"401,428"
DFXARC,1991M11,"402,479"
DFXARC,1991M12,"395,746"
DFXARC,1992M01,"405,225"
DFXARC,1992M02,"402,571"
DFXARC,1992M03,"400,380"
DFXARC,1992M04,"403,001"
DFXARC,1992M05,"402,169"
DFXARC,1992M06,"401,578"
DFXARC,1992M07,"404,164"
DFXARC,1992M08,"405,515"
DFXARC,1992M09,"404,871"
DFXARC,1992M10,"408,835"
DFXARC,1992M11,"407,705"
DFXARC,1992M12,"407,558"
DFXARC,1993M01,"405,741"
DFXARC,1993M02,"410,302"
DFXARC,1993M03,"408,823"
DFXARC,1993M04,"409,474"
DFXARC,1993M05,"413,203"
DFXARC,1993M06,"411,576"
DFXARC,1993M07,"413,823"
DFXARC,1993M08,"412,602"
DFXARC,1993M09,"416,877"
DFXARC,1993M10,"417,638"
DFXARC,1993M11,"419,869"
DFXARC,1993M12,"421,738"
DFXARC,1994M01,"421,278"
DFXARC,1994M02,"424,414"
DFXARC,1994M03,"426,134"
DFXARC,1994M04,"428,760"
DFXARC,1994M05,"428,646"
DFXARC,1994M06,"433,047"
DFXARC,1994M07,"431,396"
DFXARC,1994M08,"436,039"
DFXARC,1994M09,"438,287"
DFXARC,1994M10,"438,384"
DFXARC,1994M11,"438,845"
DFXARC,1994M12,"440,084"
DFXARC,1995M01,"443,278"
DFXARC,1995M02,"439,065"
DFXARC,1995M03,"440,100"
DFXARC,1995M04,"440,237"
DFXARC,1995M05,"443,528"
DFXARC,1995M06,"443,618"
DFXARC,1995M07,"442,790"
DFXARC,1995M08,"443,625"
DFXARC,1995M09,"445,041"
DFXARC,1995M10,"445,291"
DFXARC,1995M11,"446,255"
DFXARC,1995M12,"452,144"
DFXARC,1996M01,"451,812"
DFXARC,1996M02,"452,557"
DFXARC,1996M03,"455,754"
DFXARC,1996M04,"459,443"
DFXARC,1996M05,"458,783"
DFXARC,1996M06,"462,097"
DFXARC,1996M07,"463,603"
DFXARC,1996M08,"464,203"
DFXARC,1996M09,"465,043"
DFXARC,1996M10,"468,604"
DFXARC,1996M11,"469,618"
DFXARC,1996M12,"471,029"
DFXARC,1997M01,"471,751"
DFXARC,1997M02,"473,426"
DFXARC,1997M03,"475,339"
DFXARC,1997M04,"472,913"
DFXARC,1997M05,"470,716"
DFXARC,1997M06,"471,741"
DFXARC,1997M07,"476,067"
DFXARC,1997M08,"475,996"
DFXARC,1997M09,"477,114"
DFXARC,1997M10,"477,337"
DFXARC,1997M11,"479,134"
DFXARC,1997M12,"475,794"
DFXARC,1998M01,"477,694"
DFXARC,1998M02,"478,485"
DFXARC,1998M03,"480,590"
DFXARC,1998M04,"482,140"
DFXARC,1998M05,"484,072"
DFXARC,1998M06,"487,129"
DFXARC,1998M07,"488,597"
DFXARC,1998M08,"489,503"
DFXARC,1998M09,"491,705"
DFXARC,1998M10,"493,059"
DFXARC,1998M11,"495,635"
DFXARC,1998M12,"500,634"
DFXARC,1999M01,"502,284"
DFXARC,1999M02,"505,295"
DFXARC,1999M03,"506,013"
DFXARC,1999M04,"509,988"
DFXARC,1999M05,"512,428"
DFXARC,1999M06,"510,930"
DFXARC,1999M07,"513,638"
DFXARC,1999M08,"516,887"
DFXARC,1999M09,"522,427"
DFXARC,1999M10,"519,047"
DFXARC,1999M11,"523,337"
DFXARC,1999M12,"544,090"
DFXARC,2000M01,"518,693"
DFXARC,2000M02,"526,549"
DFXARC,2000M03,"535,107"
DFXARC,2000M04,"536,031"
DFXARC,2000M05,"536,633"
DFXARC,2000M06,"542,913"
DFXARC,2000M07,"542,897"
DFXARC,2000M08,"544,258"
DFXARC,2000M09,"546,726"
DFXARC,2000M10,"550,874"
DFXARC,2000M11,"550,617"
DFXARC,2000M12,"555,641"
DFXARC,2001M01,"556,803"
DFXARC,2001M02,"555,929"
DFXARC,2001M03,"554,841"
DFXARC,2001M04,"561,994"
DFXARC,2001M05,"564,908"
DFXARC,2001M06,"563,463"
DFXARC,2001M07,"564,113"
DFXARC,2001M08,"566,296"
DFXARC,2001M09,"569,032"
DFXARC,2001M10,"569,561"
DFXARC,2001M11,"568,595"
DFXARC,2001M12,"572,498"
DFXARC,2002M01,"569,189"
DFXARC,2002M02,"571,125"
DFXARC,2002M03,"573,726"
DFXARC,2002M04,"571,386"
DFXARC,2002M05,"573,368"
DFXARC,2002M06,"573,975"
DFXARC,2002M07,"576,641"
DFXARC,2002M08,"574,204"
DFXARC,2002M09,"573,535"
DFXARC,2002M10,"577,113"
DFXARC,2002M11,"583,064"
DFXARC,2002M12,"583,300"
DFXARC,2003M01,"586,785"
DFXARC,2003M02,"589,388"
DFXARC,2003M03,"590,530"
DFXARC,2003M04,"591,759"
DFXARC,2003M05,"588,220"
DFXARC,2003M06,"595,665"
DFXARC,2003M07,"600,958"
DFXARC,2003M08,"607,596"
DFXARC,2003M09,"608,836"
DFXARC,2003M10,"609,890"
DFXARC,2003M11,"613,084"
DFXARC,2003M12,"612,253"
DFXARC,2004M01,"620,909"
DFXARC,2004M02,"617,078"
DFXARC,2004M03,"623,435"
DFXARC,2004M04,"625,413"
DFXARC,2004M05,"628,642"
DFXARC,2004M06,"629,233"
DFXARC,2004M07,"631,523"
DFXARC,2004M08,"634,725"
DFXARC,2004M09,"640,365"
DFXARC,2004M10,"643,069"
DFXARC,2004M11,"646,605"
DFXARC,2004M12,"650,258"
DFXARC,2005M01,"653,299"
DFXARC,2005M02,"655,408"
DFXARC,2005M03,"656,803"
DFXARC,2005M04,"664,153"
DFXARC,2005M05,"661,961"
DFXARC,2005M06,"666,686"
DFXARC,2005M07,"666,327"
DFXARC,2005M08,"670,770"
DFXARC,2005M09,"675,462"
DFXARC,2005M10,"680,981"
DFXARC,2005M11,"682,274"
DFXARC,2005M12,"684,469"
DFXARC,2006M01,"684,928"
DFXARC,2006M02,"691,877"
DFXARC,2006M03,"689,719"
DFXARC,2006M04,"692,835"
DFXARC,2006M05,"697,154"
DFXARC,2006M06,"696,835"
DFXARC,2006M07,"699,727"
DFXARC,2006M08,"703,380"
DFXARC,2006M09,"702,119"
DFXARC,2006M10,"712,468"
DFXARC,2006M11,"712,369"
DFXARC,2006M12,"719,713"
DFXARC,2007M01,"722,608"
DFXARC,2007M02,"725,603"
DFXARC,2007M03,"728,465"
DFXARC,2007M04,"727,452"
DFXARC,2007M05,"731,660"
DFXARC,2007M06,"736,229"
DFXARC,2007M07,"741,176"
DFXARC,2007M08,"738,243"
DFXARC,2007M09,"742,185"
DFXARC,2007M10,"745,143"
DFXARC,2007M11,"752,038"
DFXARC,2007M12,"757,181"
DFXARC,2008M01,"756,998"
DFXARC,2008M02,"755,801"
DFXARC,2008M03,"759,185"
DFXARC,2008M04,"767,732"
DFXARC,2008M05,"771,155"
DFXARC,2008M06,"773,222"
DFXARC,2008M07,"776,085"
DFXARC,2008M08,"776,924"
DFXARC,2008M09,"772,809"
DFXARC,2008M10,"773,111"
DFXARC,2008M11,"775,055"
DFXARC,2008M12,"770,948"
DFXARC,2009M01,"779,308"
DFXARC,2009M02,"770,696"
DFXARC,2009M03,"769,841"
DFXARC,2009M04,"770,502"
DFXARC,2009M05,"772,486"
DFXARC,2009M06,"770,292"
DFXARC,2009M07,"769,849"
DFXARC,2009M08,"770,040"
DFXARC,2009M09,"774,053"
DFXARC,2009M10,"775,265"
DFXARC,2009M11,"772,497"
DFXARC,2009M12,"780,326"
DFXARC,2010M01,"777,271"
DFXARC,2010M02,"791,624"
DFXARC,2010M03,"784,553"
DFXARC,2010M04,"785,699"
DFXARC,2010M05,"783,664"
DFXARC,2010M06,"780,703"
DFXARC,2010M07,"780,927"
DFXARC,2010M08,"785,464"
DFXARC,2010M09,"789,636"
DFXARC,2010M10,"789,018"
DFXARC,2010M11,"797,616"
DFXARC,2010M12,"796,220"
DFXARC,2011M01,"803,303"
DFXARC,2011M02,"807,850"
DFXARC,2011M03,"809,253"
DFXARC,2011M04,"818,626"
DFXARC,2011M05,"813,520"
DFXARC,2011M06,"820,457"
DFXARC,2011M07,"822,161"
DFXARC,2011M08,"825,738"
DFXARC,2011M09,"826,003"
DFXARC,2011M10,"829,846"
DFXARC,2011M11,"831,103"
DFXARC,2011M12,"826,647"
DFXARC,2012M01,"836,689"
DFXARC,2012M02,"837,895"
DFXARC,2012M03,"842,812"
DFXARC,2012M04,"845,099"
DFXARC,2012M05,"845,548"
DFXARC,2012M06,"845,551"
DFXARC,2012M07,"848,081"
DFXARC,2012M08,"845,816"
DFXARC,2012M09,"848,204"
DFXARC,2012M10,"853,122"
DFXARC,2012M11,"852,252"
DFXARC,2012M12,"853,307"
DFXARC,2013M01,"856,964"
DFXARC,2013M02,"865,667"
DFXARC,2013M03,"862,750"
DFXARC,2013M04,"858,947"
DFXARC,2013M05,"865,474"
DFXARC,2013M06,"866,187"
DFXARC,2013M07,"872,152"
DFXARC,2013M08,"873,403"
DFXARC,2013M09,"877,305"
DFXARC,2013M10,"877,797"
DFXARC,2013M11,"880,886"
DFXARC,2013M12,"888,896"
DFXARC,2014M01,"891,285"
DFXARC,2014M02,"893,862"
DFXARC,2014M03,"895,567"
DFXARC,2014M04,"899,780"
DFXARC,2014M05,"903,958"
DFXARC,2014M06,"911,096"
DFXARC,2014M07,"913,133"
DFXARC,2014M08,"917,160"
DFXARC,2014M09,"919,027"
DFXARC,2014M10,"924,193"
DFXARC,2014M11,"926,284"
DFXARC,2014M12,"929,703"
DFXARC,2015M01,"933,258"
DFXARC,2015M02,"935,592"
DFXARC,2015M03,"937,865"
DFXARC,2015M04,"934,765"
DFXARC,2015M05,"936,165"
DFXARC,2015M06,"940,156"
DFXARC,2015M07,"944,955"
DFXARC,2015M08,"944,877"
DFXARC,2015M09,"949,881"
DFXARC,2015M10,"943,102"
DFXARC,2015M11,"950,183"
DFXARC,2015M12,"953,273"
DFXARC,2016M01,"953,502"
DFXARC,2016M02,"961,818"
DFXARC,2016M03,"954,854"
DFXARC,2016M04,"964,822"
DFXARC,2016M05,"968,159"
DFXARC,2016M06,"973,255"
DFXARC,2016M07,"969,445"
DFXARC,2016M08,"972,264"
DFXARC,2016M09,"973,530"
DFXARC,2016M10,"980,701"
DFXARC,2016M11,"979,596"
DFXARC,2016M12,"983,221"
DFXARC,2017M01,"989,612"
DFXARC,2017M02,"992,676"
DFXARC,2017M03,"999,171"
DFXARC,2017M04,"1,003,263"
DFXARC,2017M05,"1,001,162"
DFXARC,2017M06,"1,007,666"
DFXARC,2017M07,"1,007,447"
DFXARC,2017M08,"1,013,721"
DFXARC,2017M09,"1,022,694"
DFXARC,2017M10,"1,022,797"
DFXARC,2017M11,"1,025,899"
DFXARC,2017M12,"1,039,219"
DFXARC,2018M01,"1,041,563"
DFXARC,2018M02,"1,041,503"
DFXARC,2018M03,"1,042,630"
DFXARC,2018M04,"1,037,570"
DFXARC,2018M05,"1,045,419"
DFXARC,2018M06,"1,036,126"
DFXARC,2018M07,"1,041,576"
DFXARC,2018M08,"1,040,974"
DFXARC,2018M09,"1,045,463"
DFXARC,2018M10,"1,050,207"
DFXARC,2018M11,"1,061,223"
DFXARC,2018M12,"1,048,319"
DFXARC,2019M01,"1,068,127"
DFXARC,2019M02,"1,055,474"
DFXARC,2019M03,"1,069,647"
DFXARC,2019M04,"1,072,920"
DFXARC,2019M05,"1,077,344"
DFXARC,2019M06,"1,085,577"
DFXARC,2019M07,"1,097,058"
DFXARC,2019M08,"1,097,567"
DFXARC,2019M09,"1,090,400"
DFXARC,2019M10,"1,091,801"
DFXARC,2019M11,"1,094,715"
DFXARC,2019M12,"1,098,238"
DFXARC,2020M01,"1,098,812"
DFXARC,2020M02,"1,103,919"
DFXARC,2020M03,"1,323,573"
DFXARC,2020M04,"1,191,202"
DFXARC,2020M05,"1,234,589"
DFXARC,2020M06,"1,217,776"
DFXARC,2020M07,"1,223,211"
DFXARC,2020M08,"1,203,064"
DFXARC,2020M09,"1,206,459"
DFXARC,2020M10,"1,201,429"
DFXARC,2020M11,"1,208,715"
DFXARC,2020M12,"1,207,918"
DFXARC,2021M01,"1,250,363"
DFXARC,2021M02,"1,235,404"
DFXARC,2021M03,"1,269,708"
DFXARC,2021M04,"1,278,048"
DFXARC,2021M05,"1,277,012"
DFXARC,2021M06,"1,291,480"
DFXARC,2021M07,"1,280,657"
DFXARC,2021M08,"1,310,988"
DFXARC,2021M09,"1,312,622"
DFXARC,2021M10,"1,325,621"
DFXARC,2021M11,"1,329,535"
DFXARC,2021M12,"1,336,006"
DFXARC,2022M01,"1,351,309"
DFXARC,2022M02,"1,352,015"
DFXARC,2022M03,"1,360,955"
DFXARC,2022M04,"1,372,044"
DFXARC,2022M05,"1,385,847"
DFXARC,2022M06,"1,404,100"
DFXARC,2022M07,"1,398,840"
DFXARC,2022M08,"1,411,041"
DFXARC,2022M09,"1,419,163"
DFXARC,2022M10,"1,425,593"
DFXARC,2022M11,"1,426,578"
DFXARC,2022M12,"1,420,604"
DFXARC,2023M01,"1,429,548"
DFXARC,2023M02,"1,437,699"
DFXARC,2023M03,"1,418,531"
DFXARC,2023M04,"1,427,865"
DFXARC,2023M05,"1,430,990"
DFXARC,2023M06,"1,433,934"
DFXARC,2023M07,"1,438,736"
DFXARC,2023M08,"1,444,383"
DFXARC,2023M09,"1,443,727"
DFXARC,2023M10,"1,449,316"
DFXARC,2023M11,"1,453,358"
DFXARC,2023M12,"1,451,359"
DFXARC,2024M01,"1,450,436"
DFXARC,2024M02,"1,454,771"
DFXARC,2024M03,"1,465,735"
DFXARC,2024M04,"1,470,499"
DFXARC,2024M05,"1,470,574"
DFXARC,2024M06,"1,475,041"
DFXARC,2024M07,"1,484,814"
DFXARC,2024M08,"1,479,222"
DFXARC,2024M09,"1,494,708"
DFXARC,2024M10,"1,499,549"
DFXARC,2024M11,"1,497,770"
DFXARC,2024M12,"1,511,744"
DFXARC,2025M01,"1,513,846"
DFXARC,2025M02,"1,518,755"
DFXARC,2025M03,"1,520,785"
DFXARC,2025M04,"1,519,518"
DFXARC,2025M05,"1,518,337"
DFXARC,2025M06,"1,527,657"
DFXARC,2025M07,"1,533,810"
DFXARC,2025M08,"1,541,550"
DFXARC,2025M09,"1,538,736"
DFXARC,2025M10,"1,542,054"
DFXARC,2025M11,"1,540,620"
DFXARC,2025M12,"1,543,399"
DFXARC,2026M01,"1,550,037"
DFXARC,2026M02,"1,543,725"
DFXARC,2026M03,"1,555,411"
DFXARC,2026M04,"1,561,524"
DFXARC,2026M05,"1,567,371"
DFXARC,2026M06,"1,573,126"
DFXARC,2026M07,"1,570,705"
DGASRC,1959M01,"10,503"
DGASRC,1959M02,"10,837"
DGASRC,1959M03,"10,962"
DGASRC,1959M04,"10,939"
DGASRC,1959M05,"11,111"
DGASRC,1959M06,"11,031"
DGASRC,1959M07,"11,034"
DGASRC,1959M08,"11,113"
DGASRC,1959M09,"11,050"
DGASRC,1959M10,"11,623"
DGASRC,1959M11,"11,480"
DGASRC,1959M12,"11,485"
